ID,whiteElo,blackElo,result,eloChange
T9#27,2660,2540,0.5,-1.7
T9#28,2555,2580,0.5,0.4
T9#29,2555,2655,0.5,1.4
T9#30,2635,2605,0.5,-0.4
T9#31,2540,2775,0,-2.1
T9#32,2580,2660,1,6.1
T9#33,2660,2655,0,-5.1
T9#34,2540,2555,1,5.2
T9#35,2775,2635,1,3.1
T9#36,2605,2580,0.5,-0.4
T9#37,2580,2775,0.5,2.5
T9#38,2635,2540,1,3.7
T9#39,2655,2605,0.5,-0.7
T9#40,2555,2660,0.5,1.5
T9#41,2635,2555,1,3.9
T9#42,2775,2655,1,3.3
T9#43,2540,2580,0.5,0.6
T9#44,2605,2660,0.5,0.8
T9#45,2660,2775,0.5,1.6
T9#46,2655,2540,0.5,-1.6
T9#47,2555,2605,0.5,0.7
T9#48,2580,2635,0.5,0.8
T9#49,2555,2775,0,-2.2
T9#50,2660,2635,0.5,-0.4
T9#51,2655,2580,0.5,-1.1
T9#52,2605,2540,0.5,-0.9
T9#53,2775,2605,1,2.7
T9#54,2580,2555,0.5,-0.4
T9#55,2635,2655,0.5,0.3
T9#56,2540,2660,0,-3.3
T0#1,2650,2680,1,5.4
T0#2,2680,2635,1,4.4
T0#3,2600,2660,1,5.9
T0#4,2610,2630,0.5,0.3
T0#5,2635,2600,0.5,-0.5
T0#6,2680,2660,0,-5.3
T0#7,2650,2610,0.5,-0.6
T0#8,2630,2680,0.5,0.7
T0#9,2660,2635,0.5,-0.4
T0#10,2680,2650,0.5,-0.4
T0#11,2600,2630,0.5,0.4
T0#12,2610,2680,0,-4.0
T0#13,2680,2635,0.5,-0.6
T0#14,2650,2600,1,4.3
T0#15,2630,2660,0.5,0.4
T0#16,2610,2680,0.5,1.0
T0#17,2600,2610,0,-4.9
T0#18,2660,2650,0,-5.1
T0#19,2635,2630,0.5,-0.1
T0#20,2680,2680,0.5,0.0
T0#21,2600,2680,0.5,1.1
T0#22,2630,2650,0,-4.7
T0#23,2635,2610,0.5,-0.4
T0#24,2660,2680,0,-4.7
T0#25,2610,2660,1,5.7
T0#26,2680,2630,1,4.3
T0#27,2650,2635,0.5,-0.2
T0#28,2680,2600,0.5,-1.1
T0#29,2680,2650,0.5,-0.4
T0#30,2630,2610,1,4.7
T0#31,2660,2600,0.5,-0.9
T0#32,2635,2680,0.5,0.6
T0#33,2610,2650,1,5.6
T0#34,2660,2680,0.5,0.3
T0#35,2680,2630,0.5,-0.7
T0#36,2600,2635,0.5,0.5
T0#37,2650,2680,1,5.4
T0#38,2630,2600,0.5,-0.4
T0#39,2635,2660,0,-4.6
T0#40,2680,2610,0,-6.0
T0#41,2600,2650,0.5,0.7
T0#42,2635,2680,0,-4.4
T0#43,2660,2630,0.5,-0.4
T0#44,2680,2610,1,4.0
T0#45,2650,2660,0,-4.9
T0#46,2610,2600,0.5,-0.1
T0#47,2680,2680,1,5.0
T0#48,2630,2635,1,5.1
T0#49,2680,2660,1,4.7
T0#50,2650,2630,0.5,-0.3
T0#51,2610,2635,1,5.4
T0#52,2680,2600,0.5,-1.1
T0#53,2600,2680,0,-3.9
T0#54,2635,2650,0.5,0.2
T0#55,2660,2610,1,4.3
T0#56,2630,2680,0,-4.3
T1#1,2660,2650,0,-5.1
T1#2,2630,2770,0,-3.1
T1#3,2730,2680,0.5,-0.7
T1#4,2610,2595,0.5,-0.2
T1#5,2680,2595,0.5,-1.2
T1#6,2730,2660,0.5,-1.0
T1#7,2770,2610,1,2.8
T1#8,2650,2630,0,-5.3
T1#9,2610,2650,0,-4.4
T1#10,2660,2680,1,5.3
T1#11,2595,2770,0.5,2.3
T1#12,2630,2730,0.5,1.4
T1#13,2680,2770,0,-3.7
T1#14,2660,2630,1,4.6
T1#15,2650,2595,1,4.2
T1#16,2730,2610,0.5,-1.7
T1#17,2770,2650,1,3.3
T1#18,2595,2730,0.5,1.9
T1#19,2610,2660,0.5,0.7
T1#20,2630,2680,1,5.7
T1#21,2650,2730,1,6.1
T1#22,2610,2680,0.5,1.0
T1#23,2650,2770,1,6.7
T1#24,2595,2630,1,5.5
T1#25,2770,2660,0.5,-1.5
T1#26,2680,2650,0,-5.4
T1#27,2730,2770,0.5,0.6
T1#28,2650,2660,0.5,0.1
T1#29,2660,2595,1,4.1
T1#30,2630,2610,1,4.7
T1#31,2770,2630,1,3.1
T1#32,2680,2730,0,-4.3
T1#33,2595,2610,0.5,0.2
T1#34,2610,2770,0.5,2.2
T1#35,2660,2730,0.5,1.0
T1#36,2595,2680,1,6.2
T1#37,2630,2650,0.5,0.3
T1#38,2680,2660,0.5,-0.3
T1#39,2730,2630,1,3.6
T1#40,2770,2595,0.5,-2.3
T1#41,2650,2610,0.5,-0.6
T1#42,2770,2680,1,3.7
T1#43,2630,2660,0.5,0.4
T1#44,2595,2650,1,5.8
T1#45,2610,2730,0,-3.3
T1#46,2730,2595,0,-6.9
T1#47,2660,2610,0.5,-0.7
T1#48,2680,2630,0,-5.7
T1#49,2680,2610,0.5,-1.0
T1#50,2630,2595,1,4.5
T1#51,2730,2650,1,3.9
T1#52,2660,2770,0.5,1.5
T1#53,2595,2660,0,-4.1
T1#54,2770,2730,1,4.4
T1#55,2610,2630,1,5.3
T1#56,2650,2680,0.5,0.4
T2#1,2625,2555,1,4.0
T2#2,2625,2570,0.5,-0.8
T2#3,2485,2590,1,6.5
T2#4,2595,2570,0,-5.4
T2#5,2590,2585,0.5,-0.1
T2#6,2530,2605,0,-3.9
T2#7,2625,2610,0.5,-0.2
T2#8,2580,2720,0.5,1.9
T2#9,2525,2665,0.5,1.9
T2#10,2525,2610,0.5,1.2
T2#11,2580,2615,1,5.5
T2#12,2580,2610,0,-4.6
T2#13,2540,2565,0,-4.6
T2#14,2460,2580,0,-3.3
T2#15,2570,2390,1,2.6
T2#16,2575,2245,1,1.3
T2#17,2590,2555,0.5,-0.5
T2#18,2590,2585,1,4.9
T2#19,2715,2600,0.5,-1.6
T2#20,2640,2655,1,5.2
T2#21,2530,2555,0.5,0.4
T2#22,2525,2565,0.5,0.6
T2#23,2525,2690,0,-2.8
T2#24,2615,2595,1,4.7
T2#25,2570,2580,0.5,0.1
T2#26,2585,2450,1,3.1
T2#27,2585,2575,0.5,-0.1
T2#28,2665,2525,0.5,-1.9
T2#29,2565,2595,1,5.4
T2#30,2505,2485,1,4.7
T2#31,2505,2655,1,7.0
T2#32,2545,2625,0.5,1.1
T2#33,2580,2625,0,-4.4
T2#34,2585,2565,1,4.7
T2#35,2515,2625,0.5,1.5
T2#36,2515,2555,0.5,0.6
T2#37,2720,2655,1,4.1
T2#38,2525,2450,0.5,-1.1
T2#39,2525,2585,0,-4.1
T2#40,2560,2430,1,3.2
T2#41,2560,2560,0.5,0.0
T2#42,2560,2685,0.5,1.7
T2#43,2590,2535,1,4.2
T2#44,2535,2530,0.5,-0.1
T2#45,2640,2590,1,4.3
T2#46,2720,2605,0.5,-1.6
T2#47,2600,2710,0.5,1.5
T2#48,2720,2630,1,3.7
T2#49,2560,2600,1,5.6
T2#50,2595,2585,0,-5.1
T2#51,2535,2655,0.5,1.7
T2#52,2625,2565,1,4.1
T2#53,2560,2580,0.5,0.3
T2#54,2625,2590,0.5,-0.5
T2#55,2610,2530,0.5,-1.1
T2#56,2610,2370,0.5,-3.0
T2#57,2575,2640,0.5,0.9
T2#58,2610,2610,0,-5.0
T2#59,2525,2575,0,-4.3
T2#60,2685,2590,1,3.7
T2#61,2685,2590,1,3.7
T2#62,2685,2655,0.5,-0.4
T2#63,2535,2505,1,4.6
T2#64,2630,2550,0.5,-1.1
T2#65,2590,2530,0,-5.9
T2#66,2635,2580,0.5,-0.8
T2#67,2635,2570,1,4.1
T2#68,2590,2565,1,4.6
T2#69,2610,2595,0,-5.2
T2#70,2610,2560,0.5,-0.7
T2#71,2560,2575,0,-4.8
T2#72,2430,2600,0,-2.7
T2#73,2595,2625,0,-4.6
T2#74,2490,2575,0.5,1.2
T2#75,2625,2575,0.5,-0.7
T2#76,2600,2580,0,-5.3
T2#77,2600,2555,1,4.4
T2#78,2415,2515,0,-3.6
T2#79,2595,2430,1,2.8
T2#80,2595,2610,1,5.2
T2#81,2530,2525,0.5,-0.1
T2#82,2550,2585,0.5,0.5
T2#83,2550,2560,1,5.1
T2#84,2530,2575,0.5,0.6
T2#85,2530,2405,1,3.3
T2#86,2555,2635,0.5,1.1
T2#87,2555,2610,0.5,0.8
T2#88,2680,2555,0,-6.7
T2#89,2680,2565,0,-6.6
T2#90,2680,2565,0.5,-1.6
T2#91,2605,2605,0.5,0.0
T2#92,2590,2555,0.5,-0.5
T2#93,2585,2580,0.5,-0.1
T2#94,2585,2565,1,4.7
T2#95,2535,2610,0.5,1.1
T2#96,2535,2570,0,-4.5
T2#97,2640,2575,0,-5.9
T2#98,2590,2580,0,-5.1
T2#99,2245,2590,0.5,3.8
T2#100,2565,2430,1,3.1
T2#101,2545,2555,0.5,0.1
T2#102,2575,2685,1,6.5
T2#103,2575,2420,0.5,-2.1
T2#104,2580,2710,1,6.8
T2#105,2610,2525,1,3.8
T2#106,2600,2445,1,2.9
T2#107,2610,2685,0.5,1.1
T2#108,2690,2585,0.5,-1.5
T2#109,2605,2575,1,4.6
T2#110,2600,2590,0.5,-0.1
T2#111,2505,2535,1,5.4
T2#112,2585,2550,1,4.5
T2#113,2585,2690,0.5,1.5
T2#114,2665,2525,1,3.1
T2#115,2525,2665,1,6.9
T2#116,2525,2530,0.5,0.1
T2#117,2525,2610,0.5,1.2
T2#118,2590,2245,0.5,-3.8
T2#119,2625,2515,0,-6.5
T2#120,2530,2610,0.5,1.1
T2#121,2555,2530,0.5,-0.4
T2#122,2555,2680,1,6.7
T2#123,2555,2625,1,6.0
T2#124,2555,2515,0.5,-0.6
T2#125,2710,2580,0.5,-1.8
T2#126,2710,2600,0.5,-1.5
T2#127,2575,2530,0.5,-0.6
T2#128,2575,2640,0,-4.1
T2#129,2575,2490,1,3.8
T2#130,2605,2530,1,3.9
T2#131,2605,2720,0.5,1.6
T2#132,2565,2590,1,5.4
T2#133,2580,2585,0,-4.9
T2#134,2590,2685,1,6.3
T2#135,2585,2590,1,5.1
T2#136,2565,2680,0,-3.4
T2#137,2565,2540,0.5,-0.4
T2#138,2610,2525,0.5,-1.2
T2#139,2450,2525,0,-3.9
T2#140,2565,2625,0,-4.1
T2#141,2570,2635,0.5,0.9
T2#142,2580,2590,0.5,0.1
T2#143,2530,2590,0.5,0.9
T2#144,2390,2570,0,-2.6
T2#145,2565,2680,0.5,1.6
T2#146,2600,2430,0.5,-2.3
T2#147,2585,2595,0,-4.9
T2#148,2570,2625,0,-4.2
T2#149,2570,2595,0.5,0.4
T2#150,2625,2580,0,-5.6
T2#151,2625,2545,1,3.9
T2#152,2485,2505,0,-4.7
T2#153,2555,2590,0.5,0.5
T2#154,2595,2610,0.5,0.2
T2#155,2565,2525,0,-5.6
T2#156,2550,2630,0,-3.9
T2#157,2585,2590,0.5,0.1
T2#158,2585,2525,0,-5.9
T2#159,2430,2560,1,6.8
T2#160,2580,2570,0.5,-0.1
T2#161,2580,2580,1,5.0
T2#162,2615,2580,0.5,-0.5
T2#163,2420,2575,0,-2.9
T2#164,2430,2565,0.5,1.9
T2#165,2580,2460,0.5,-1.7
T2#166,2580,2600,0.5,0.3
T2#167,2515,2415,0.5,-1.4
T2#168,2575,2585,1,5.1
T2#169,2575,2625,1,5.7
T2#170,2370,2610,0,-2.0
T2#171,2590,2625,1,5.5
T2#172,2590,2685,0.5,1.3
T2#173,2655,2505,1,3.0
T2#174,2655,2535,1,3.3
T2#175,2655,2640,1,4.8
T2#176,2450,2585,0,-3.1
T2#177,2580,2635,0.5,0.8
T2#178,2530,2535,0,-4.9
T2#179,2595,2615,0,-4.7
T2#180,2245,2575,0.5,3.7
T2#181,2590,2485,0.5,-1.5
T2#182,2655,2720,1,5.9
T2#183,2655,2685,0.5,0.4
T2#184,2640,2575,0.5,-0.9
T2#185,2720,2580,1,3.1
T2#186,2600,2560,0.5,-0.6
T2#187,2560,2560,0.5,0.0
T2#188,2430,2595,0,-2.8
T2#189,2595,2565,0.5,-0.4
T2#190,2560,2610,0.5,0.7
T2#191,2635,2555,0.5,-1.1
T2#192,2405,2530,0.5,1.7
T2#193,2535,2590,0.5,0.8
T2#194,2565,2585,1,5.3
T2#195,2565,2585,0.5,0.3
T2#196,2575,2560,0.5,-0.2
T2#197,2610,2535,1,3.9
T2#198,2610,2625,0.5,0.2
T2#199,2685,2560,1,3.3
T2#200,2685,2575,1,3.5
T2#201,2685,2610,0.5,-1.1
T2#202,2555,2600,0.5,0.6
T2#203,2560,2550,0,-5.1
T2#204,2570,2535,0,-5.5
T2#205,2630,2720,0,-3.7
T2#206,2590,2640,0.5,0.7
T2#207,2590,2600,0.5,0.1
T2#208,2625,2595,0.5,-0.4
T2#209,2600,2715,0.5,1.6
T2#210,2575,2525,1,4.3
T2#211,2575,2605,0,-4.6
T2#212,2445,2600,0,-2.9
T2#213,2555,2545,0,-5.1
T2#214,2605,2605,0.5,0.0
T2#215,2690,2525,0.5,-2.2
T2#216,2610,2555,1,4.2
T2#217,2610,2580,0.5,-0.4
T2#218,2610,2610,0.5,0.0
T2#219,2610,2595,1,4.8
T2#220,2555,2590,0.5,0.5
T3#1,2490,2625,0.5,1.9
T3#2,2555,2630,1,6.1
T3#3,2605,2535,0.5,-1.0
T3#4,2605,2430,1,2.7
T3#5,2535,2640,0,-3.5
T3#6,2400,2605,0.5,2.6
T3#7,2605,2495,1,3.5
T3#8,2585,2535,1,4.3
T3#9,2565,2545,0,-5.3
T3#10,2585,2505,1,3.9
T3#11,2435,2595,0,-2.8
T3#12,2580,2510,0,-6.0
T3#13,2615,2395,1,2.2
T3#14,2600,2535,0.5,-0.9
T3#15,2570,2550,0.5,-0.3
T3#16,2540,2625,0,-3.8
T3#17,2545,2625,1,6.1
T3#18,2605,2400,1,2.4
T3#19,2520,2590,1,6.0
T3#20,2640,2555,0,-6.2
T3#21,2550,2635,0,-3.8
T3#22,2590,2520,1,4.0
T3#23,2575,2560,0.5,-0.2
T3#24,2575,2555,0.5,-0.3
T3#25,2590,2555,0,-5.5
T3#26,2600,2495,1,3.5
T3#27,2615,2440,1,2.7
T3#28,2595,2435,0,-7.2
T3#29,2610,2560,0.5,-0.7
T3#30,2445,2615,0,-2.7
T3#31,2560,2575,0.5,0.2
T3#32,2420,2585,0,-2.8
T3#33,2575,2560,0,-5.2
T3#34,2560,2575,0.5,0.2
T3#35,2595,2540,0,-5.8
T3#36,2625,2545,1,3.9
T3#37,2555,2640,0,-3.8
T3#38,2580,2435,1,3.0
T3#39,2545,2565,0,-4.7
T3#40,2535,2605,0.5,1.0
T3#41,2565,2575,0,-4.9
T3#42,2565,2150,1,0.8
T3#43,2430,2605,0,-2.7
T3#44,2515,2605,0.5,1.3
T3#45,2635,2550,0.5,-1.2
T3#46,2605,2295,1,1.4
T3#47,2575,2565,0,-5.1
T3#48,2435,2580,0,-3.0
T3#49,2555,2590,0.5,0.5
T3#50,2510,2580,0,-4.0
T3#51,2610,2495,0,-6.6
T3#52,2600,2555,1,4.4
T3#53,2585,2420,1,2.8
T3#54,2625,2490,0.5,-1.9
T3#55,2535,2600,1,5.9
T3#56,2635,2365,1,1.7
T3#57,2365,2635,0.5,3.3
T3#58,2510,2595,0.5,1.2
T3#59,2440,2615,0,-2.7
T3#60,2395,2615,0.5,2.8
T3#61,2540,2595,0.5,0.8
T3#62,2615,2445,0.5,-2.3
T3#63,2555,2600,0.5,0.6
T3#64,2495,2610,0,-3.4
T3#65,2550,2570,0.5,0.3
T3#66,2570,2435,0.5,-1.9
T3#67,2565,2545,0,-5.3
T3#68,2435,2570,0,-3.1
T3#69,2545,2565,1,5.3
T3#70,2150,2565,0,-0.8
T3#71,2495,2605,0,-3.5
T3#72,2630,2555,1,3.9
T3#73,2555,2575,1,5.3
T3#74,2655,2560,1,3.7
T3#75,2505,2585,0,-3.9
T3#76,2540,2605,0,-4.1
T3#77,2605,2515,1,3.7
T3#78,2590,2425,1,2.8
T3#79,2560,2655,0.5,1.3
T3#80,2560,2610,0.5,0.7
T3#81,2555,2570,1,5.2
T3#82,2605,2540,0,-5.9
T3#83,2625,2540,0.5,-1.2
T3#84,2495,2600,1,6.5
T3#85,2295,2605,0,-1.4
T3#86,2640,2535,1,3.5
T3#87,2535,2585,0.5,0.7
T3#88,2570,2555,0.5,-0.2
T3#89,2375,2445,1,6.0
T3#90,2625,2545,1,3.9
T3#91,2545,2625,0,-3.9
T3#92,2595,2510,0,-6.2
T3#93,2425,2590,0.5,2.2
T3#94,2445,2375,0,-6.0
T3#95,2625,2630,0.5,0.1
T3#96,2655,2605,1,4.3
T3#97,2670,2570,0,-6.4
T3#98,2635,2625,1,4.9
T3#99,2510,2660,0.5,2.0
T3#100,2605,2685,1,6.1
T3#101,2605,2620,0.5,0.2
T3#102,2605,2615,0.5,0.1
T3#103,2585,2660,0,-3.9
T3#104,2585,2545,0,-5.6
T3#105,2620,2560,1,4.1
T3#106,2605,2615,0,-4.9
T3#107,2610,2600,0.5,-0.1
T3#108,2640,2555,0.5,-1.2
T3#109,2685,2545,0.5,-1.9
T3#110,2590,2580,1,4.9
T3#111,2605,2625,0.5,0.3
T3#112,2660,2510,1,3.0
T3#113,2685,2605,0.5,-1.1
T3#114,2600,2610,0.5,0.1
T3#115,2615,2760,0.5,2.0
T3#116,2595,2560,0.5,-0.5
T3#117,2560,2595,1,5.5
T3#118,2605,2655,0.5,0.7
T3#119,2590,2555,0,-5.5
T3#120,2630,2565,0.5,-0.9
T3#121,2610,2630,1,5.3
T3#122,2600,2570,1,4.6
T3#123,2585,2645,0,-4.1
T3#124,2625,2565,1,4.1
T3#125,2535,2375,1,2.8
T3#126,2630,2550,0.5,-1.1
T3#127,2660,2585,1,3.9
T3#128,2615,2605,1,4.9
T3#129,2580,2590,0.5,0.1
T3#130,2540,2640,0.5,1.4
T3#131,2615,2605,0.5,-0.1
T3#132,2550,2630,0.5,1.1
T3#133,2570,2600,0.5,0.4
T3#134,2545,2685,0,-3.1
T3#135,2630,2610,1,4.7
T3#136,2555,2640,0.5,1.2
T3#137,2570,2670,0.5,1.4
T3#138,2645,2585,1,4.1
T3#139,2760,2615,1,3.0
T3#140,2560,2620,0.5,0.9
T3#141,2375,2535,0,-2.8
T3#142,2590,2605,0,-4.8
T3#143,2560,2705,1,7.0
T3#144,2555,2590,0,-4.5
T3#145,2605,2635,0,-4.6
T3#146,2620,2605,0,-5.2
T3#147,2705,2560,1,3.0
T3#148,2630,2625,1,4.9
T3#149,2640,2540,0.5,-1.4
T3#150,2605,2590,0,-5.2
T3#151,2635,2605,0,-5.4
T3#152,2625,2635,0.5,0.1
T3#153,2565,2625,0,-4.1
T3#154,2555,2580,0.5,0.4
T3#155,2580,2555,1,4.6
T3#156,2625,2605,1,4.7
T3#157,2565,2630,0,-4.1
T3#158,2545,2585,0.5,0.6
T3#159,2560,2660,0.5,1.4
T3#160,2600,2625,1,5.4
T3#161,2590,2655,0,-4.1
T3#162,2685,2580,1,3.5
T3#163,2640,2550,0.5,-1.3
T3#164,2620,2635,0,-4.8
T3#165,2615,2605,0.5,-0.1
T3#166,2605,2760,0.5,2.1
T3#167,2605,2615,0,-4.9
T3#168,2605,2625,1,5.3
T3#169,2625,2600,1,4.6
T3#170,2630,2545,0,-6.2
T3#171,2610,2705,1,6.3
T3#172,2590,2640,0.5,0.7
T3#173,2625,2605,1,4.7
T3#174,2580,2685,0,-3.5
T3#175,2545,2630,1,6.2
T3#176,2635,2570,0,-5.9
T3#177,2605,2630,0,-4.6
T3#178,2760,2605,0.5,-2.1
T3#179,2645,2535,1,3.5
T3#180,2640,2590,1,4.3
T3#181,2630,2605,1,4.6
T3#182,2705,2610,1,3.7
T3#183,2660,2600,0.5,-0.9
T3#184,2655,2590,1,4.1
T3#185,2570,2635,0.5,0.9
T3#186,2550,2640,1,6.3
T3#187,2635,2620,0.5,-0.2
T3#188,2660,2560,1,3.6
T3#189,2535,2645,0,-3.5
T3#190,2600,2660,0,-4.1
T3#191,2660,2545,0.5,-1.6
T3#192,2615,2570,0.5,-0.6
T3#193,2685,2600,0.5,-1.2
T3#194,2600,2685,0,-3.8
T3#195,2625,2635,0,-4.9
T3#196,2550,2660,0,-3.5
T3#197,2570,2615,0.5,0.6
T3#198,2660,2550,1,3.5
T3#199,2645,2630,0.5,-0.2
T3#200,2635,2625,0.5,-0.1
T3#201,2545,2660,0.5,1.6
T3#202,2760,2640,0.5,-1.7
T3#203,2640,2760,0.5,1.7
T3#204,2630,2645,0.5,0.2
T3#205,2705,2655,1,4.3
T3#206,2655,2705,0.5,0.7
T3#207,2705,2660,0.5,-0.6
T3#208,2615,2635,1,5.3
T3#209,2685,2660,1,4.6
T3#210,2760,2630,1,3.2
T3#211,2630,2760,0.5,1.8
T3#212,2660,2705,0.5,0.6
T3#213,2635,2615,1,4.7
T3#214,2660,2685,0,-4.6
T3#215,2760,2635,0.5,-1.7
T3#216,2635,2760,0,-3.3
T3#217,2705,2685,0.5,-0.3
T3#218,2685,2705,0.5,0.3
T3#219,2705,2760,0.5,0.8
T3#220,2760,2705,0.5,-0.8
T4#1,2530,2610,1,6.1
T4#2,2585,2450,1,3.1
T4#3,2620,2540,1,3.9
T4#4,2510,2575,1,5.9
T4#5,2535,2600,0.5,0.9
T4#6,2625,2560,0.5,-0.9
T4#7,2495,2590,0,-3.7
T4#8,2640,2565,0.5,-1.1
T4#9,2485,2580,0.5,1.3
T4#10,2420,2585,0.5,2.2
T4#11,2540,2605,0.5,0.9
T4#12,2600,2535,0.5,-0.9
T4#13,2560,2605,0.5,0.6
T4#14,2615,2550,0.5,-0.9
T4#15,2575,2525,0.5,-0.7
T4#16,2490,2575,1,6.2
T4#17,2585,2325,0.5,-3.2
T4#18,2505,2590,0.5,1.2
T4#19,2435,2580,0.5,2.0
T4#20,2325,2585,0,-1.8
T4#21,2630,2530,1,3.6
T4#22,2520,2580,0.5,0.9
T4#23,2650,2575,0.5,-1.1
T4#24,2600,2540,1,4.1
T4#25,2585,2425,0.5,-2.2
T4#26,2570,2605,0.5,0.5
T4#27,2565,2645,0.5,1.1
T4#28,2615,2555,0.5,-0.9
T4#29,2600,2550,1,4.3
T4#30,2590,2505,0.5,-1.2
T4#31,2535,2600,0,-4.1
T4#32,2620,2560,0.5,-0.9
T4#33,2605,2540,0.5,-0.9
T4#34,2580,2515,1,4.1
T4#35,2605,2560,1,4.4
T4#36,2585,2420,1,2.8
T4#37,2530,2620,0,-3.7
T4#38,2500,2595,0.5,1.3
T4#39,2580,2485,1,3.7
T4#40,2580,2520,0.5,-0.9
T4#41,2380,2590,1,7.7
T4#42,2545,2605,0.5,0.9
T4#43,2525,2575,0.5,0.7
T4#44,2595,2510,0.5,-1.2
T4#45,2425,2580,0.5,2.1
T4#46,2425,2585,1,7.2
T4#47,2565,2640,1,6.1
T4#48,2540,2620,0,-3.9
T4#49,2580,2425,1,2.9
T4#50,2590,2495,0.5,-1.3
T4#51,2510,2595,1,6.2
T4#52,2580,2515,0.5,-0.9
T4#53,2520,2590,0.5,1.0
T4#54,2575,2650,0.5,1.1
T4#55,2590,2380,1,2.3
T4#56,2620,2530,0,-6.3
T4#57,2575,2440,1,3.1
T4#58,2550,2640,1,6.3
T4#59,2575,2510,1,4.1
T4#60,2510,2575,1,5.9
T4#61,2520,2585,0.5,0.9
T4#62,2615,2535,1,3.9
T4#63,2575,2430,1,3.0
T4#64,2640,2550,0,-6.3
T4#65,2610,2525,0.5,-1.2
T4#66,2605,2535,0.5,-1.0
T4#67,2550,2615,0.5,0.9
T4#68,2440,2575,1,6.9
T4#69,2450,2585,0,-3.1
T4#70,2605,2570,0.5,-0.5
T4#71,2440,2575,1,6.9
T4#72,2560,2625,0.5,0.9
T4#73,2605,2545,0.5,-0.9
T4#74,2595,2500,0.5,-1.3
T4#75,2560,2615,0.5,0.8
T4#76,2585,2510,0,-6.1
T4#77,2515,2580,1,5.9
T4#78,2575,2440,1,3.1
T4#79,2600,2535,1,4.1
T4#80,2535,2605,0.5,1.0
T4#81,2525,2610,0.5,1.2
T4#82,2615,2560,0,-5.8
T4#83,2510,2585,0.5,1.1
T4#84,2580,2520,0.5,-0.9
T4#85,2625,2560,0.5,-0.9
T4#86,2600,2535,1,4.1
T4#87,2535,2615,1,6.1
T4#88,2560,2620,1,5.9
T4#89,2550,2600,1,5.7
T4#90,2535,2600,0.5,0.9
T4#91,2645,2565,0,-6.1
T4#92,2565,2645,0.5,1.1
T4#93,2645,2565,1,3.9
T4#94,2575,2510,0,-5.9
T4#95,2490,2580,0.5,1.3
T4#96,2560,2625,0,-4.1
T4#97,2430,2575,0.5,2.0
T4#98,2555,2615,0.5,0.9
T4#99,2580,2435,1,3.0
T4#100,2610,2530,1,3.9
T4#101,2540,2600,0,-4.1
T4#102,2560,2625,0.5,0.9
T4#103,2515,2580,0.5,0.9
T4#104,2575,2490,1,3.8
T4#105,2590,2520,1,4.0
T4#106,2625,2560,0.5,-0.9
T4#107,2530,2630,0.5,1.4
T4#108,2585,2520,0,-5.9
T4#109,2520,2580,1,5.9
T4#110,2580,2490,1,3.7
T4#111,2575,2710,0.5,1.9
T4#112,2625,2580,0,-5.6
T4#113,2590,2575,0.5,-0.2
T4#114,2645,2580,1,4.1
T4#115,2610,2510,0.5,-1.4
T4#116,2580,2625,0,-4.4
T4#117,2635,2580,0.5,-0.8
T4#118,2565,2600,0.5,0.5
T4#119,2535,2610,0.5,1.1
T4#120,2560,2600,0.5,0.6
T4#121,2550,2645,1,6.3
T4#122,2585,2630,0.5,0.6
T4#123,2625,2585,1,4.4
T4#124,2535,2625,1,6.3
T4#125,2600,2565,0.5,-0.5
T4#126,2575,2590,0.5,0.2
T4#127,2510,2695,0.5,2.4
T4#128,2600,2560,1,4.4
T4#129,2560,2600,0.5,0.6
T4#130,2515,2620,1,6.5
T4#131,2710,2575,0.5,-1.9
T4#132,2605,2510,0,-6.3
T4#133,2595,2585,1,4.9
T4#134,2605,2575,0.5,-0.4
T4#135,2575,2605,0.5,0.4
T4#136,2605,2575,1,4.6
T4#137,2610,2535,0.5,-1.1
T4#138,2550,2650,0.5,1.4
T4#139,2520,2590,0.5,1.0
T4#140,2575,2605,1,5.4
T4#141,2510,2605,0.5,1.3
T4#142,2575,2590,0,-4.8
T4#143,2590,2575,0,-5.2
T4#144,2565,2780,0.5,2.8
T4#145,2590,2520,1,4.0
T4#146,2580,2615,0.5,0.5
T4#147,2645,2550,1,3.7
T4#148,2425,2605,1,7.4
T4#149,2580,2635,0.5,0.8
T4#150,2695,2510,0.5,-2.4
T4#151,2580,2585,0.5,0.1
T4#152,2780,2565,0.5,-2.8
T4#153,2580,2620,0,-4.4
T4#154,2585,2595,1,5.1
T4#155,2605,2425,0.5,-2.4
T4#156,2650,2550,1,3.6
T4#157,2615,2580,1,4.5
T4#158,2615,2575,1,4.4
T4#159,2580,2645,1,5.9
T4#160,2600,2560,1,4.4
T4#161,2650,2505,1,3.0
T4#162,2575,2615,0.5,0.6
T4#163,2505,2650,0.5,2.0
T4#164,2585,2580,0.5,-0.1
T4#165,2540,2615,0.5,1.1
T4#166,2675,2520,0.5,-2.1
T4#167,2520,2675,0.5,2.1
T4#168,2630,2585,1,4.4
T4#169,2620,2580,0.5,-0.6
T4#170,2585,2625,0,-4.4
T4#171,2620,2515,0.5,-1.5
T4#172,2510,2610,1,6.4
T4#173,2625,2535,1,3.7
T4#174,2615,2540,0.5,-1.1
T4#175,2575,2515,1,4.1
T4#176,2575,2585,0.5,0.1
T4#177,2575,2695,0,-3.3
T4#178,2575,2615,0.5,0.6
T4#179,2510,2675,0.5,2.2
